項次,銷售日期,機台,序號,時間,交易型態,票證晶片碼,交易前餘額,扣款金額,現金加值金額,現金加值取消,自動加值金額,交易後餘額,票證種類
72,2018/8/15,585066,3078,0.927777778,銷售交易,7645529,614,158,0,0,0,456,悠遊卡
73,2018/8/15,585066,2734,0.9375,銷售交易,9011940,299,57,0,0,0,242,悠遊卡
74,2018/8/15,585066,2540,0.935416667,銷售交易,10400144,371,106,0,0,0,265,悠遊卡
75,2018/8/15,585066,3581,0.931944444,銷售交易,10312782,318,138,0,0,0,180,悠遊卡
76,2018/8/15,585066,3130,0.60625,銷售交易,9109966,306,"1,000",0,0,"1,000",306,悠遊卡
77,2018/8/15,585066,1082,0.79375,銷售交易,8480854,40,88,0,0,500,452,悠遊卡
78,2018/8/15,585047,2951,0.709722222,銷售交易,7320802,"1,569",599,0,0,0,970,悠遊卡
79,2018/8/15,585047,953,0.753472222,銷售交易,10474646,131,43,0,0,0,88,悠遊卡
80,2018/8/15,585047,2362,0.721527778,銷售交易,7571512,0,759,0,0,"1,000",241,悠遊卡
81,2018/8/15,585047,3163,0.720833333,銷售交易,10048894,157,55,0,0,0,102,悠遊卡
82,2018/8/15,585047,1282,0.821527778,銷售交易,10064906,265,140,0,0,0,125,悠遊卡
83,2018/8/15,585047,1739,0.709722222,現金加值,7320802,569,0,"1,000",0,0,"1,569",悠遊卡
84,2018/8/15,585047,1794,0.710416667,銷售交易,7777784,909,227,0,0,0,682,悠遊卡
85,2018/8/15,585047,3061,0.704166667,銷售交易,9326681,56,130,0,0,500,426,悠遊卡
86,2018/8/15,585047,3308,0.701388889,銷售交易,7739461,309,339,0,0,500,470,悠遊卡
87,2018/8/15,585047,1155,0.75,銷售交易,7578516,419,185,0,0,0,234,悠遊卡
88,2018/8/15,585047,3519,0.747916667,銷售交易,7383705,351,322,0,0,0,29,一卡通
89,2018/8/15,585047,1951,0.745833333,銷售交易,8437608,216,225,0,0,500,491,悠遊卡
90,2018/8/15,585047,1713,0.742361111,銷售交易,7349310,785,24,0,0,0,761,悠遊卡
91,2018/8/15,585047,3583,0.742361111,銷售交易,7674097,190,17,0,0,0,173,一卡通
92,2018/8/15,585047,833,0.742361111,銷售交易,7646734,905,527,0,0,0,378,悠遊卡
93,2018/8/15,585047,3431,0.575,銷售交易,10607498,195,86,0,0,0,109,一卡通
94,2018/8/15,585047,859,0.539583333,銷售交易,9393551,482,22,0,0,0,460,悠遊卡
95,2018/8/15,585047,469,0.751388889,銷售交易,9115161,308,470,0,0,500,338,悠遊卡
96,2018/8/15,585047,1828,0.76875,銷售交易,9152855,193,189,0,0,0,4,一卡通
97,2018/8/15,585047,2618,0.765277778,銷售交易,7246674,516,42,0,0,0,474,悠遊卡
98,2018/8/15,585047,2141,0.7625,銷售交易,7659030,210,39,0,0,0,171,悠遊卡
99,2018/8/15,585047,1025,0.761805556,銷售交易,9428234,393,300,0,0,0,93,悠遊卡
100,2018/8/15,585047,724,0.761111111,銷售交易,8502338,409,260,0,0,0,149,悠遊卡
101,2018/8/15,585047,1624,0.756944444,銷售交易,9842119,27,859,0,0,"1,000",168,悠遊卡
102,2018/8/15,585043,3555,0.734722222,銷售交易,10131730,252,112,0,0,0,140,悠遊卡
103,2018/8/15,585043,3549,0.746527778,銷售交易,9063025,27,460,0,0,500,67,悠遊卡
104,2018/8/15,585043,3136,0.743055556,銷售交易,8499402,273,192,0,0,0,81,悠遊卡
105,2018/8/15,585043,2829,0.611111111,銷售交易,9109966,306,16,0,0,0,290,悠遊卡
106,2018/8/15,585043,1576,0.5375,銷售交易,10383887,487,314,0,0,0,173,悠遊卡
107,2018/8/15,585043,2297,0.476388889,銷售交易,10076551,470,69,0,0,0,401,悠遊卡
108,2018/8/15,585043,685,0.475,銷售交易,7607821,"2,045",514,0,0,0,"1,531",悠遊卡
109,2018/8/15,585043,1951,0.470138889,銷售交易,8752843,96,461,0,0,500,135,一卡通
110,2018/8/15,585043,2963,0.797222222,銷售交易,7721199,389,31,0,0,0,358,悠遊卡
111,2018/8/15,585043,3340,0.795833333,銷售交易,7745003,567,460,0,0,0,107,悠遊卡
112,2018/8/15,585043,3333,0.58125,銷售交易,9478472,294,103,0,0,0,191,悠遊卡
113,2018/8/15,585043,433,0.920833333,銷售交易,10190577,69,251,0,0,500,318,悠遊卡
114,2018/8/15,585043,1850,0.91875,銷售交易,7341794,401,343,0,0,0,58,一卡通
115,2018/8/15,585043,381,0.913888889,銷售交易,9834060,410,818,0,0,500,92,悠遊卡
116,2018/8/15,585043,2534,0.9125,銷售交易,9492277,24,345,0,0,500,179,悠遊卡
117,2018/8/15,585043,319,0.6,銷售交易,7759966,412,79,0,0,0,333,悠遊卡
118,2018/8/15,585043,2957,0.442361111,銷售交易,10295642,129,429,0,0,500,200,悠遊卡
119,2018/8/15,585043,319,0.345833333,銷售交易,8270293,127,18,0,0,0,109,悠遊卡
120,2018/8/15,585043,1066,0.329166667,銷售交易,7709798,476,32,0,0,0,444,悠遊卡
121,2018/8/15,585043,2073,0.364583333,銷售交易,9522746,38,22,0,0,0,16,悠遊卡
122,2018/8/15,585043,3085,0.364583333,銷售交易,8633725,223,463,0,0,500,260,悠遊卡
123,2018/8/15,585043,2047,0.89375,現金加值,8168359,28,0,"1,000",0,0,"1,028",一卡通
124,2018/8/15,585043,1282,0.511805556,銷售交易,8729398,270,123,0,0,0,147,悠遊卡
125,2018/8/15,585043,1269,0.509722222,銷售交易,7123367,69,335,0,0,500,234,悠遊卡
126,2018/8/15,585043,1466,0.773611111,銷售交易,9630855,251,103,0,0,0,148,悠遊卡
127,2018/8/15,585043,2845,0.771527778,銷售交易,7561959,853,69,0,0,0,784,悠遊卡
128,2018/8/15,585043,2106,0.770138889,銷售交易,9942280,742,558,0,0,0,184,悠遊卡
129,2018/8/15,585043,3395,0.770138889,交易作廢,9942280,184,-558,0,0,0,742,悠遊卡
130,2018/8/15,585043,3301,0.769444444,銷售交易,9942280,742,558,0,0,0,184,悠遊卡
131,2018/8/15,585043,655,0.769444444,交易作廢,9942280,184,-558,0,0,0,742,悠遊卡
132,2018/8/15,585043,2679,0.76875,銷售交易,9942280,242,558,0,0,500,184,悠遊卡
133,2018/8/15,585043,3393,0.768055556,銷售交易,10485458,709,192,0,0,0,517,悠遊卡
134,2018/8/15,585043,431,0.768055556,交易作廢,10485458,517,-192,0,0,0,709,悠遊卡
135,2018/8/15,585043,2775,0.767361111,銷售交易,10545977,475,652,0,0,500,323,悠遊卡
136,2018/8/15,585043,399,0.766666667,銷售交易,10485458,709,192,0,0,0,517,悠遊卡
137,2018/8/15,585043,557,0.65625,銷售交易,8484493,390,140,0,0,0,250,悠遊卡
138,2018/8/15,585043,1815,0.513888889,銷售交易,9340548,448,179,0,0,0,269,悠遊卡
139,2018/8/15,585043,1755,0.502777778,銷售交易,8817123,264,85,0,0,0,179,悠遊卡
140,2018/8/15,585043,835,0.53125,銷售交易,9369950,299,46,0,0,0,253,悠遊卡
141,2018/8/15,585043,2311,0.529166667,銷售交易,10270401,441,57,0,0,0,384,悠遊卡
142,2018/8/15,585043,2879,0.860416667,銷售交易,7212594,348,261,0,0,0,87,悠遊卡
143,2018/8/15,585043,3267,0.856944444,銷售交易,8325737,581,290,0,0,0,291,悠遊卡
144,2018/8/15,585043,2848,0.852083333,銷售交易,10385876,150,49,0,0,0,101,悠遊卡
145,2018/8/15,585043,1082,0.850694444,銷售交易,10164575,128,144,0,0,500,484,悠遊卡
146,2018/8/15,585043,390,0.847916667,銷售交易,10437962,353,23,0,0,0,330,悠遊卡
147,2018/8/15,585043,1580,0.946527778,現金加值,9816227,122,0,500,0,0,622,悠遊卡
148,2018/8/15,585043,2308,0.747916667,銷售交易,8571429,155,49,0,0,0,106,悠遊卡
149,2018/8/15,585043,2711,0.686805556,銷售交易,9345688,409,749,0,0,500,160,悠遊卡
150,2018/8/15,585043,1892,0.686111111,銷售交易,9345688,117,708,0,0,"1,000",409,悠遊卡
151,2018/8/15,585043,2406,0.669444444,銷售交易,7391664,64,110,0,0,500,454,悠遊卡
152,2018/8/15,585043,1630,0.655555556,現金加值,8484493,190,0,200,0,0,390,悠遊卡
153,2018/8/15,585043,398,0.878472222,銷售交易,9236724,650,366,0,0,0,284,悠遊卡
154,2018/8/15,585043,1833,0.935416667,銷售交易,10315844,471,182,0,0,0,289,悠遊卡
155,2018/8/15,585043,2579,0.408333333,銷售交易,9054847,"1,398",403,0,0,0,995,悠遊卡
156,2018/8/15,585043,2856,0.785416667,銷售交易,8728260,163,398,0,0,400,165,一卡通
157,2018/8/15,585043,428,0.783333333,銷售交易,7530871,500,154,0,0,0,346,悠遊卡
158,2018/8/15,585043,1597,0.777083333,銷售交易,9274978,"1,464",109,0,0,0,"1,355",悠遊卡
159,2018/8/15,585043,2928,0.903472222,銷售交易,7329981,31,2,0,0,0,29,悠遊卡
160,2018/8/15,585043,3609,0.900694444,銷售交易,7411179,344,300,0,0,0,44,一卡通
161,2018/8/15,585043,647,0.945833333,銷售交易,9816227,622,157,0,0,0,465,悠遊卡
162,2018/8/15,585043,2594,0.945833333,銷售交易,9816227,224,102,0,0,0,122,悠遊卡
163,2018/8/15,585043,821,0.940277778,銷售交易,8052398,204,110,0,0,0,94,悠遊卡
164,2018/8/15,585043,1773,0.893055556,銷售交易,8168359,198,170,0,0,0,28,一卡通
165,2018/8/15,585043,2412,0.890972222,銷售交易,8090363,74,153,0,0,500,421,悠遊卡
166,2018/8/15,585043,2149,0.890277778,銷售交易,9908983,435,159,0,0,0,276,悠遊卡
167,2018/8/15,585043,3593,0.890277778,銷售交易,7815970,892,415,0,0,0,477,悠遊卡
168,2018/8/15,585043,1240,0.626388889,銷售交易,8639918,428,400,0,0,0,28,一卡通
169,2018/8/15,585043,2603,0.830555556,銷售交易,8643606,43,32,0,0,0,11,悠遊卡
170,2018/8/15,585043,3485,0.845138889,銷售交易,9305939,516,88,0,0,0,428,悠遊卡
1,2018/8/16,585066,1552,0.829861111,銷售交易,9791699,"1,372",424,0,0,0,948,悠遊卡
2,2018/8/16,585066,2448,0.822916667,銷售交易,10126295,428,56,0,0,0,372,悠遊卡
3,2018/8/16,585066,1661,0.822222222,銷售交易,7241566,56,176,0,0,500,380,悠遊卡
4,2018/8/16,585066,1639,0.453472222,銷售交易,9340548,269,401,0,0,500,368,悠遊卡
5,2018/8/16,585066,383,0.384722222,銷售交易,7917875,146,245,0,0,500,401,悠遊卡
6,2018/8/16,585066,1598,0.378472222,銷售交易,8640611,70,348,0,0,500,222,一卡通
7,2018/8/16,585066,2844,0.367361111,銷售交易,7977389,44,918,0,0,"1,000",126,悠遊卡
8,2018/8/16,585066,764,0.356944444,銷售交易,7475895,14,520,0,0,600,94,一卡通
9,2018/8/16,585066,2120,0.355555556,銷售交易,7850757,202,8,0,0,0,194,悠遊卡
10,2018/8/16,585066,1822,0.355555556,銷售交易,7850757,239,37,0,0,0,202,悠遊卡
11,2018/8/16,585066,458,0.3375,銷售交易,10444611,495,157,0,0,0,338,悠遊卡
12,2018/8/16,585066,1744,0.336805556,銷售交易,9655329,297,368,0,0,500,429,悠遊卡
13,2018/8/16,585066,1632,0.899305556,銷售交易,7616582,41,723,0,0,"1,000",318,悠遊卡
14,2018/8/16,585066,487,0.898611111,銷售交易,9117036,475,277,0,0,0,198,悠遊卡
15,2018/8/16,585066,848,0.7875,銷售交易,10495608,425,210,0,0,0,215,悠遊卡
16,2018/8/16,585066,587,0.778472222,銷售交易,9860471,307,119,0,0,0,188,悠遊卡
17,2018/8/16,585066,522,0.518055556,銷售交易,9419075,426,74,0,0,0,352,悠遊卡
18,2018/8/16,585066,3393,0.475,銷售交易,9821237,478,79,0,0,0,399,悠遊卡
19,2018/8/16,585066,2519,0.907638889,銷售交易,9010261,373,93,0,0,0,280,悠遊卡
20,2018/8/16,585066,962,0.892361111,銷售交易,7980486,380,74,0,0,0,306,悠遊卡
21,2018/8/16,585066,3243,0.404861111,銷售交易,9389672,447,12,0,0,0,435,悠遊卡
22,2018/8/16,585066,905,0.401388889,銷售交易,9485360,25,768,0,0,"1,000",257,悠遊卡
23,2018/8/16,585066,912,0.654861111,銷售交易,10111663,200,180,0,0,0,20,悠遊卡
24,2018/8/16,585066,3334,0.497916667,銷售交易,9394699,306,567,0,0,500,239,悠遊卡
25,2018/8/16,585066,1666,0.497222222,銷售交易,9717623,359,281,0,0,0,78,悠遊卡
26,2018/8/16,585066,1280,0.771527778,銷售交易,7320802,865,419,0,0,0,446,悠遊卡
27,2018/8/16,585066,1219,0.829861111,現金加值,9791699,372,0,"1,000",0,0,"1,372",悠遊卡
28,2018/8/16,585066,770,0.947916667,現金加值,7237375,73,0,500,0,0,573,悠遊卡
29,2018/8/16,585066,1894,0.936111111,銷售交易,10030206,244,148,0,0,0,96,悠遊卡
30,2018/8/16,585066,3037,0.929861111,銷售交易,9311324,150,302,0,0,500,348,一卡通
31,2018/8/16,585066,1143,0.954166667,銷售交易,9897482,189,36,0,0,0,153,悠遊卡
32,2018/8/16,585066,913,0.679861111,銷售交易,8264368,137,822,0,0,800,115,一卡通
33,2018/8/16,585066,2052,0.65625,銷售交易,10111663,20,20,0,0,0,0,悠遊卡
34,2018/8/16,585066,3312,0.675,銷售交易,8504868,196,58,0,0,0,138,悠遊卡
35,2018/8/16,585066,398,0.790972222,銷售交易,9357018,557,552,0,0,0,5,悠遊卡
36,2018/8/16,585066,2637,0.671527778,銷售交易,8043657,204,49,0,0,0,155,悠遊卡
37,2018/8/16,585066,1121,0.643055556,銷售交易,10427573,898,37,0,0,0,861,悠遊卡
38,2018/8/16,585066,2362,0.374305556,銷售交易,7432190,91,284,0,0,500,307,悠遊卡
39,2018/8/16,585066,1911,0.865277778,銷售交易,9481931,69,461,0,0,500,108,悠遊卡
40,2018/8/16,585066,2023,0.85625,銷售交易,9639516,733,94,0,0,0,639,悠遊卡
41,2018/8/16,585066,2915,0.910416667,銷售交易,9325873,396,149,0,0,0,247,悠遊卡
42,2018/8/16,585066,744,0.909027778,銷售交易,9519415,174,810,0,0,"1,000",364,悠遊卡
43,2018/8/16,585066,1629,0.695833333,銷售交易,8847650,275,37,0,0,0,238,悠遊卡
44,2018/8/16,585066,2280,0.536805556,銷售交易,9109966,290,8,0,0,0,282,悠遊卡
45,2018/8/16,585066,935,0.947222222,銷售交易,10346771,40,272,0,0,500,268,悠遊卡
46,2018/8/16,585066,2037,0.946527778,銷售交易,8859039,239,61,0,0,0,178,悠遊卡
47,2018/8/16,585066,2003,0.946527778,銷售交易,8876548,304,297,0,0,0,7,悠遊卡
48,2018/8/16,585066,1823,0.945833333,銷售交易,10400069,304,724,0,0,500,80,悠遊卡
49,2018/8/16,585066,3225,0.940972222,銷售交易,9060892,231,32,0,0,0,199,悠遊卡
50,2018/8/16,585066,1635,0.940277778,銷售交易,7219955,182,370,0,0,500,312,悠遊卡
51,2018/8/16,585066,2119,0.947916667,銷售交易,7237375,573,131,0,0,0,442,悠遊卡
52,2018/8/16,585066,2402,0.433333333,銷售交易,9143149,165,105,0,0,0,60,悠遊卡
53,2018/8/16,585066,908,0.43125,銷售交易,9244983,53,160,0,0,500,393,悠遊卡
54,2018/8/16,585066,1673,0.442361111,銷售交易,8524728,14,5,0,0,0,9,悠遊卡
55,2018/8/16,585066,1725,0.490277778,銷售交易,7648267,780,573,0,0,0,207,悠遊卡
56,2018/8/16,585066,3125,0.79375,銷售交易,7993359,391,212,0,0,0,179,悠遊卡
57,2018/8/16,585066,2124,0.791666667,銷售交易,9614526,101,341,0,0,500,260,悠遊卡
58,2018/8/16,585066,1669,0.831944444,銷售交易,9577317,212,129,0,0,0,83,悠遊卡
59,2018/8/16,585066,3548,0.815972222,銷售交易,9028877,285,72,0,0,0,213,悠遊卡
60,2018/8/16,585066,1058,0.815277778,銷售交易,10375161,333,123,0,0,0,210,悠遊卡
61,2018/8/16,585066,3058,0.813888889,銷售交易,7475590,540,69,0,0,0,471,悠遊卡
62,2018/8/16,585066,3035,0.813888889,銷售交易,9022129,217,20,0,0,0,197,悠遊卡
63,2018/8/16,585066,1559,0.813194444,銷售交易,10020239,165,219,0,0,500,446,悠遊卡
64,2018/8/16,585066,2845,0.596527778,銷售交易,7452953,480,53,0,0,0,427,悠遊卡
65,2018/8/16,585066,1008,0.854861111,銷售交易,10254804,236,322,0,0,500,414,悠遊卡
66,2018/8/16,585066,1833,0.852777778,銷售交易,8245477,193,257,0,0,500,436,悠遊卡
67,2018/8/16,585066,1020,0.848611111,銷售交易,7546808,304,407,0,0,500,397,悠遊卡
68,2018/8/16,585066,2420,0.878472222,銷售交易,9517141,230,265,0,0,500,465,悠遊卡
69,2018/8/16,585066,1351,0.870138889,銷售交易,10064906,125,396,0,0,500,229,悠遊卡
70,2018/8/16,585066,462,0.663888889,銷售交易,10385649,160,47,0,0,0,113,悠遊卡
71,2018/8/16,585066,352,0.663888889,銷售交易,10594314,383,30,0,0,0,353,悠遊卡
72,2018/8/16,585066,2668,0.805555556,銷售交易,7786936,263,12,0,0,0,251,悠遊卡
73,2018/8/16,585066,2412,0.804166667,銷售交易,8167821,736,68,0,0,0,668,悠遊卡
74,2018/8/16,585066,3355,0.610416667,銷售交易,8843805,355,55,0,0,0,300,悠遊卡
75,2018/8/16,585066,3556,0.603472222,銷售交易,7800135,442,292,0,0,0,150,悠遊卡
76,2018/8/16,585066,2546,0.622222222,銷售交易,9830446,447,737,0,0,500,210,悠遊卡
77,2018/8/16,585066,3172,0.620833333,銷售交易,9948466,"3,317",227,0,0,0,"3,090",悠遊卡
78,2018/8/16,585047,2548,0.914583333,銷售交易,8486038,146,236,0,0,500,410,悠遊卡
79,2018/8/16,585047,969,0.663888889,銷售交易,7501061,361,107,0,0,0,254,悠遊卡
80,2018/8/16,585047,455,0.577777778,銷售交易,9021065,579,237,0,0,0,342,悠遊卡
81,2018/8/16,585047,462,0.572222222,銷售交易,7404700,357,992,0,0,"1,000",365,一卡通
82,2018/8/16,585047,1822,0.569444444,銷售交易,7994778,339,318,0,0,0,21,一卡通
83,2018/8/16,585047,2493,0.552083333,銷售交易,9988703,431,149,0,0,0,282,悠遊卡
84,2018/8/16,585047,3314,0.845138889,銷售交易,7997576,424,454,0,0,500,470,悠遊卡
85,2018/8/16,585047,2308,0.745833333,銷售交易,8010737,231,114,0,0,0,117,悠遊卡
86,2018/8/16,585047,2876,0.745138889,銷售交易,9365240,273,206,0,0,0,67,悠遊卡
87,2018/8/16,585047,1282,0.744444444,銷售交易,9877944,449,577,0,0,500,372,悠遊卡
88,2018/8/16,585047,760,0.949305556,銷售交易,10592744,265,57,0,0,0,208,悠遊卡
89,2018/8/16,585047,954,0.945833333,銷售交易,7739461,470,39,0,0,0,431,悠遊卡
90,2018/8/16,585047,1807,0.922916667,銷售交易,9720732,"1,296",122,0,0,0,"1,174",悠遊卡
91,2018/8/16,585047,2951,0.584722222,銷售交易,10607498,109,79,0,0,0,30,一卡通
92,2018/8/16,585047,3560,0.579166667,銷售交易,8082446,440,228,0,0,0,212,悠遊卡
93,2018/8/16,585047,2351,0.545138889,銷售交易,9389672,435,34,0,0,0,401,悠遊卡
94,2018/8/16,585047,1486,0.544444444,銷售交易,10474200,354,403,0,0,500,451,一卡通
95,2018/8/16,585047,3069,0.540972222,銷售交易,10125045,236,58,0,0,0,178,悠遊卡
96,2018/8/16,585047,2988,0.847916667,現金加值,9831243,203,0,500,0,0,703,悠遊卡
97,2018/8/16,585047,1134,0.922916667,現金加值,9720732,296,0,"1,000",0,0,"1,296",悠遊卡
98,2018/8/16,585047,562,0.838194444,銷售交易,7341794,493,98,0,0,0,395,一卡通
99,2018/8/16,585047,1878,0.847916667,銷售交易,9831243,703,158,0,0,0,545,悠遊卡
100,2018/8/16,585047,2397,0.64375,銷售交易,8418988,186,333,0,0,200,53,一卡通
101,2018/8/16,585047,2735,0.773611111,銷售交易,8848551,564,117,0,0,0,447,悠遊卡
102,2018/8/16,585047,319,0.773611111,銷售交易,7412216,736,545,0,0,0,191,一卡通
103,2018/8/16,585047,1460,0.772916667,銷售交易,8168359,"1,028",123,0,0,0,905,一卡通
104,2018/8/16,585047,3473,0.728472222,銷售交易,7159601,195,333,0,0,500,362,一卡通
105,2018/8/16,585047,454,0.723611111,銷售交易,9717623,78,117,0,0,500,461,悠遊卡
106,2018/8/16,585047,1758,0.71875,銷售交易,9932877,0,838,0,0,"1,000",162,悠遊卡
107,2018/8/16,585047,953,0.718055556,銷售交易,8828549,984,841,0,0,0,143,悠遊卡
108,2018/8/16,585047,469,0.715972222,銷售交易,10342619,395,140,0,0,0,255,悠遊卡
109,2018/8/16,585047,1155,0.714583333,銷售交易,7755478,342,171,0,0,0,171,悠遊卡
110,2018/8/16,585047,886,0.908333333,銷售交易,7399890,576,36,0,0,0,540,悠遊卡
111,2018/8/16,585047,883,0.908333333,銷售交易,9245143,981,111,0,0,0,870,悠遊卡
112,2018/8/16,585043,1758,0.669444444,銷售交易,8043657,3,299,0,0,500,204,悠遊卡
113,2018/8/16,585043,3442,0.73125,銷售交易,9643110,497,370,0,0,0,127,悠遊卡
114,2018/8/16,585043,2512,0.730555556,銷售交易,8942740,352,221,0,0,0,131,一卡通
115,2018/8/16,585043,895,0.720833333,銷售交易,10326165,414,109,0,0,0,305,悠遊卡
116,2018/8/16,585043,2470,0.716666667,銷售交易,8397606,21,320,0,0,400,101,一卡通
117,2018/8/16,585043,3090,0.715277778,銷售交易,8780448,93,325,0,0,400,168,一卡通
118,2018/8/16,585043,2510,0.7125,銷售交易,8368373,61,97,0,0,500,464,一卡通
119,2018/8/16,585043,3375,0.777777778,銷售交易,10586317,240,41,0,0,0,199,悠遊卡
120,2018/8/16,585043,3307,0.76875,銷售交易,7349310,672,24,0,0,0,648,悠遊卡
121,2018/8/16,585043,1986,0.786805556,銷售交易,8365040,571,907,0,0,500,164,一卡通
122,2018/8/16,585043,682,0.785416667,銷售交易,7574403,171,719,0,0,600,52,一卡通
123,2018/8/16,585043,1486,0.376388889,銷售交易,9493146,81,188,0,0,200,93,一卡通
124,2018/8/16,585043,1579,0.886111111,銷售交易,10208720,"1,350",55,0,0,0,"1,295",悠遊卡
125,2018/8/16,585043,2758,0.838888889,銷售交易,9936391,185,123,0,0,0,62,悠遊卡
126,2018/8/16,585043,1197,0.838888889,銷售交易,9892730,384,444,0,0,500,440,悠遊卡
127,2018/8/16,585043,1959,0.829861111,銷售交易,8338748,"1,220",200,0,0,0,"1,020",悠遊卡
128,2018/8/16,585043,2546,0.828472222,銷售交易,9054847,965,387,0,0,0,578,悠遊卡
129,2018/8/16,585043,1624,0.68125,銷售交易,7823486,167,816,0,0,800,151,一卡通
130,2018/8/16,585043,1775,0.747222222,現金加值,10382953,207,0,"2,000",0,0,"2,207",悠遊卡
131,2018/8/16,585043,2863,0.820833333,銷售交易,8513814,40,218,0,0,500,322,悠遊卡
132,2018/8/16,585043,1884,0.453472222,銷售交易,9466920,204,227,0,0,500,477,悠遊卡
133,2018/8/16,585043,3331,0.866666667,銷售交易,9317224,347,355,0,0,500,492,悠遊卡
134,2018/8/16,585043,3233,0.865277778,銷售交易,8156297,415,756,0,0,500,159,一卡通
135,2018/8/16,585043,1782,0.864583333,銷售交易,9919551,161,102,0,0,0,59,一卡通
136,2018/8/16,585043,2279,0.789583333,銷售交易,9701817,248,887,0,0,"1,000",361,悠遊卡
137,2018/8/16,585043,1945,0.691666667,現金加值,8682449,124,0,100,0,0,224,悠遊卡
138,2018/8/16,585043,2141,0.691666667,銷售交易,8682449,369,245,0,0,0,124,悠遊卡
139,2018/8/16,585043,3074,0.694444444,銷售交易,10496860,145,32,0,0,0,113,悠遊卡
140,2018/8/16,585043,431,0.802083333,銷售交易,8932084,128,746,0,0,"1,000",382,悠遊卡
141,2018/8/16,585043,2775,0.802083333,銷售交易,7514894,966,34,0,0,0,932,悠遊卡
142,2018/8/16,585043,2987,0.8,銷售交易,7608242,361,278,0,0,0,83,悠遊卡
143,2018/8/16,585043,1683,0.902083333,銷售交易,8792600,268,157,0,0,0,111,悠遊卡
144,2018/8/16,585043,314,0.780555556,銷售交易,10128513,39,294,0,0,400,145,一卡通
